Rating,Roaster,Coffee_Name,Review_Date,Review_Description,Complete_Review_URL,Roaster_Website_URL,Roaster Location,Coffee Origin,Roast Level,Aroma,Acidity/Structure,Acidity,Body,Flavor,Aftertaste,Agtron,Blind Assessment,Notes,Bottom Line,url,Price
94,Bargain Cafe,Encounter of Summer,Jun 2023,"Tropical-fruity, richly aromatic. Guava, passionflower, tangerine zest, macadamia nut, marjoram in aroma and cup. Complexly layered with punchy acidity; very full, syrupy mouthfeel. Sweet herb notes highlight a long, savory finish.",https://www.coffeereview.com/review/encounter-of-summer/,https://www.bargain-cafe.com/,"Taitung, Taiwan",Costa Rica; Ethiopia,Light,9,9,,9						,9,8,62/80,"Tropical-fruity, richly aromatic. Guava, passionflower, tangerine zest, macadamia nut, marjoram in aroma and cup. Complexly layered with punchy acidity; very full, syrupy mouthfeel. Sweet herb notes highlight a long, savory finish.","A blend of two coffees: a double-anaerobic washed Costa Rica Catuai and a natural-processed Ethiopia Geisha. Bargain Cafe is a specialty coffee roaster in Taitung, Taiwan. Visit https://shopee.tw/iamjiter for more information.

 ",An unabashedly fruit-forward Costa Rica/Ethiopia blend that achieves balance and depth from sweet herb and citrus zest.,https://www.coffeereview.com/review/encounter-of-summer/,NT $450/200 grams
93,Ingenuity Coffee Roastery,Ethiopia Sidama Arbegona Duwancho Cooperative G1,Jun 2023,"Sweetly savory, rich-toned. Pipe tobacco, golden raisin, lilac, almond, baking chocolate in aroma and cup. Crisply sweet structure with winy acidity; very full, creamy mouthfeel. The finish centers on notes of golden raisin and pipe tobacco.",https://www.coffeereview.com/review/ethiopia-sidama-arbegona-duwancho-cooperative-g1/,,"Changhua, Taiwan","Sidamo growing region, south-central Ethiopia",Medium-Light,9,8,,9						,9,8,62/79,"Sweetly savory, rich-toned. Pipe tobacco, golden raisin, lilac, almond, baking chocolate in aroma and cup. Crisply sweet structure with winy acidity; very full, creamy mouthfeel. The finish centers on notes of golden raisin and pipe tobacco.","Produced by smallholding farmers of the Duwancho Cooperative,  from trees of the 74110, 74112 and 74158 varieties of Arabica, and processed by the black honey method, in which the skins are removed from the fruit but virtually all of the fruit flesh is allowed to dry slowly on the beans, often resulting in a deep, pungent profile. Ingenuity Coffee Roastery is a specialty coffee roaster based in Changhua, Taiwan. Visit https://shopee.tw/etmax123 for more information.","An inviting black honey-processed Ethiopia — rich, round, deeply aromatic.",https://www.coffeereview.com/review/ethiopia-sidama-arbegona-duwancho-cooperative-g1/,NT $280/200 grams
93,Ingenuity Coffee Roastery,Ethiopia Sidama Arbegona Duwancho Cooperative G1,Jun 2023,"Sweetly savory, rich-toned. Pipe tobacco, golden raisin, lilac, almond, baking chocolate in aroma and cup. Crisply sweet structure with winy acidity; very full, creamy mouthfeel. The finish centers on notes of golden raisin and pipe tobacco.",https://www.coffeereview.com/review/ethiopia-sidama-arbegona-duwancho-cooperative-g1/,,"Changhua, Taiwan","Sidamo growing region, south-central Ethiopia",Medium-Light,9,8,,9						,9,8,62/79,"Sweetly savory, rich-toned. Pipe tobacco, golden raisin, lilac, almond, baking chocolate in aroma and cup. Crisply sweet structure with winy acidity; very full, creamy mouthfeel. The finish centers on notes of golden raisin and pipe tobacco.","Produced by smallholding farmers of the Duwancho Cooperative,  from trees of the 74110, 74112 and 74158 varieties of Arabica, and processed by the black honey method, in which the skins are removed from the fruit but virtually all of the fruit flesh is allowed to dry slowly on the beans, often resulting in a deep, pungent profile. Ingenuity Coffee Roastery is a specialty coffee roaster based in Changhua, Taiwan. Visit https://shopee.tw/etmax123 for more information.","An inviting black honey-processed Ethiopia — rich, round, deeply aromatic.",https://www.coffeereview.com/review/ethiopia-sidama-arbegona-duwancho-cooperative-g1/,NT $280/200 grams
93,Ingenuity Coffee Roastery,Ethiopia Sidama Arbegona Duwancho Cooperative G1,Jun 2023,"Sweetly savory, rich-toned. Pipe tobacco, golden raisin, lilac, almond, baking chocolate in aroma and cup. Crisply sweet structure with winy acidity; very full, creamy mouthfeel. The finish centers on notes of golden raisin and pipe tobacco.",https://www.coffeereview.com/review/ethiopia-sidama-arbegona-duwancho-cooperative-g1/,,"Changhua, Taiwan","Sidamo growing region, south-central Ethiopia",Medium-Light,9,8,,9						,9,8,62/79,"Sweetly savory, rich-toned. Pipe tobacco, golden raisin, lilac, almond, baking chocolate in aroma and cup. Crisply sweet structure with winy acidity; very full, creamy mouthfeel. The finish centers on notes of golden raisin and pipe tobacco.","Produced by smallholding farmers of the Duwancho Cooperative,  from trees of the 74110, 74112 and 74158 varieties of Arabica, and processed by the black honey method, in which the skins are removed from the fruit but virtually all of the fruit flesh is allowed to dry slowly on the beans, often resulting in a deep, pungent profile. Ingenuity Coffee Roastery is a specialty coffee roaster based in Changhua, Taiwan. Visit https://shopee.tw/etmax123 for more information.","An inviting black honey-processed Ethiopia — rich, round, deeply aromatic.",https://www.coffeereview.com/review/ethiopia-sidama-arbegona-duwancho-cooperative-g1/,NT $280/200 grams
93,Ingenuity Coffee Roastery,Ethiopia Sidama Arbegona Duwancho Cooperative G1,Jun 2023,"Sweetly savory, rich-toned. Pipe tobacco, golden raisin, lilac, almond, baking chocolate in aroma and cup. Crisply sweet structure with winy acidity; very full, creamy mouthfeel. The finish centers on notes of golden raisin and pipe tobacco.",https://www.coffeereview.com/review/ethiopia-sidama-arbegona-duwancho-cooperative-g1/,,"Changhua, Taiwan","Sidamo growing region, south-central Ethiopia",Medium-Light,9,8,,9						,9,8,62/79,"Sweetly savory, rich-toned. Pipe tobacco, golden raisin, lilac, almond, baking chocolate in aroma and cup. Crisply sweet structure with winy acidity; very full, creamy mouthfeel. The finish centers on notes of golden raisin and pipe tobacco.","Produced by smallholding farmers of the Duwancho Cooperative,  from trees of the 74110, 74112 and 74158 varieties of Arabica, and processed by the black honey method, in which the skins are removed from the fruit but virtually all of the fruit flesh is allowed to dry slowly on the beans, often resulting in a deep, pungent profile. Ingenuity Coffee Roastery is a specialty coffee roaster based in Changhua, Taiwan. Visit https://shopee.tw/etmax123 for more information.","An inviting black honey-processed Ethiopia — rich, round, deeply aromatic.",https://www.coffeereview.com/review/ethiopia-sidama-arbegona-duwancho-cooperative-g1/,NT $280/200 grams
92,Bathe in the Moonlight Cafe ,Matsuyoi Espresso,Jun 2023,"Evaluated as espresso. Deep-toned, sweet-savory. Tamarind, dark chocolate, lemon verbena, cedar, narcissus in aroma and small cup. Crisply satiny mouthfeel; tart-leaning, chocolaty finish. In three parts milk, nicely balanced between sweet and tart.",https://www.coffeereview.com/review/matsuyoi-espresso/,,"Taichung, Taiwan","Mt. Kilimanjaro growing region, northern Tanzania",Medium-Light,8,,,8						,9,8,58/78,"Evaluated as espresso. Deep-toned, sweet-savory. Tamarind, dark chocolate, lemon verbena, cedar, narcissus in aroma and small cup. Crisply satiny mouthfeel; tart-leaning, chocolaty finish. In three parts milk, nicely balanced between sweet and tart.","A washed Tanzania from an undisclosed farm. Bathe in the Moonlight Cafe is a specialty coffee roaster based in Taibung, Taiwan. Visit www.instagram.com/bathein.moonlight/ for more information.","A single-origin Tanzania espresso that offers tart fruit, sweet chocolate, and spicy floral notes in both the straight shot and in milk.",https://www.coffeereview.com/review/matsuyoi-espresso/,NT $450/200 grams
92,Bathe in the Moonlight Cafe ,Matsuyoi Espresso,Jun 2023,"Evaluated as espresso. Deep-toned, sweet-savory. Tamarind, dark chocolate, lemon verbena, cedar, narcissus in aroma and small cup. Crisply satiny mouthfeel; tart-leaning, chocolaty finish. In three parts milk, nicely balanced between sweet and tart.",https://www.coffeereview.com/review/matsuyoi-espresso/,,"Taichung, Taiwan","Mt. Kilimanjaro growing region, northern Tanzania",Medium-Light,8,,,8						,9,8,58/78,"Evaluated as espresso. Deep-toned, sweet-savory. Tamarind, dark chocolate, lemon verbena, cedar, narcissus in aroma and small cup. Crisply satiny mouthfeel; tart-leaning, chocolaty finish. In three parts milk, nicely balanced between sweet and tart.","A washed Tanzania from an undisclosed farm. Bathe in the Moonlight Cafe is a specialty coffee roaster based in Taibung, Taiwan. Visit www.instagram.com/bathein.moonlight/ for more information.","A single-origin Tanzania espresso that offers tart fruit, sweet chocolate, and spicy floral notes in both the straight shot and in milk.",https://www.coffeereview.com/review/matsuyoi-espresso/,NT $450/200 grams
92,Bathe in the Moonlight Cafe ,Matsuyoi Espresso,Jun 2023,"Evaluated as espresso. Deep-toned, sweet-savory. Tamarind, dark chocolate, lemon verbena, cedar, narcissus in aroma and small cup. Crisply satiny mouthfeel; tart-leaning, chocolaty finish. In three parts milk, nicely balanced between sweet and tart.",https://www.coffeereview.com/review/matsuyoi-espresso/,,"Taichung, Taiwan","Mt. Kilimanjaro growing region, northern Tanzania",Medium-Light,8,,,8						,9,8,58/78,"Evaluated as espresso. Deep-toned, sweet-savory. Tamarind, dark chocolate, lemon verbena, cedar, narcissus in aroma and small cup. Crisply satiny mouthfeel; tart-leaning, chocolaty finish. In three parts milk, nicely balanced between sweet and tart.","A washed Tanzania from an undisclosed farm. Bathe in the Moonlight Cafe is a specialty coffee roaster based in Taibung, Taiwan. Visit www.instagram.com/bathein.moonlight/ for more information.","A single-origin Tanzania espresso that offers tart fruit, sweet chocolate, and spicy floral notes in both the straight shot and in milk.",https://www.coffeereview.com/review/matsuyoi-espresso/,NT $450/200 grams
92,Bathe in the Moonlight Cafe ,Matsuyoi Espresso,Jun 2023,"Evaluated as espresso. Deep-toned, sweet-savory. Tamarind, dark chocolate, lemon verbena, cedar, narcissus in aroma and small cup. Crisply satiny mouthfeel; tart-leaning, chocolaty finish. In three parts milk, nicely balanced between sweet and tart.",https://www.coffeereview.com/review/matsuyoi-espresso/,,"Taichung, Taiwan","Mt. Kilimanjaro growing region, northern Tanzania",Medium-Light,8,,,8						,9,8,58/78,"Evaluated as espresso. Deep-toned, sweet-savory. Tamarind, dark chocolate, lemon verbena, cedar, narcissus in aroma and small cup. Crisply satiny mouthfeel; tart-leaning, chocolaty finish. In three parts milk, nicely balanced between sweet and tart.","A washed Tanzania from an undisclosed farm. Bathe in the Moonlight Cafe is a specialty coffee roaster based in Taibung, Taiwan. Visit www.instagram.com/bathein.moonlight/ for more information.","A single-origin Tanzania espresso that offers tart fruit, sweet chocolate, and spicy floral notes in both the straight shot and in milk.",https://www.coffeereview.com/review/matsuyoi-espresso/,NT $450/200 grams
90,Riika Cafe,Gourmet x Geisha,Jun 2023,"Sweetly nut-toned. Pecan butter, baking chocolate, orange zest, sassafras, nutmeg in aroma and cup. Sweet-toned structure with mild acidity; lightly satiny mouthfeel. The finish consolidates to pecan and orange zest. ",https://www.coffeereview.com/review/gourmet-x-geisha/,,"New Taipei City, Taiwan","Acatenango, Chimaltenango Department, Guatemala",Medium-Light,8,8,,8						,8,8,62/78,"Sweetly nut-toned. Pecan butter, baking chocolate, orange zest, sassafras, nutmeg in aroma and cup. Sweet-toned structure with mild acidity; lightly satiny mouthfeel. The finish consolidates to pecan and orange zest. ","Produced by Agrocomercial Santa Felisa, S.A., entirely of the Geisha variety of Arabica, and processed by the honey method, in which some of the fruit flesh is left on the beans while they dry. Riika Cafe is a specialty coffee roaster based in New Taipei City, Taiwan. Email [email protected] for more information.  

 ","A friendly, nut-driven Guatemala cup with undertones of bittersweet citrus zest.",https://www.coffeereview.com/review/gourmet-x-geisha/,NT $1200/200 grams
90,Riika Cafe,Gourmet x Geisha,Jun 2023,"Sweetly nut-toned. Pecan butter, baking chocolate, orange zest, sassafras, nutmeg in aroma and cup. Sweet-toned structure with mild acidity; lightly satiny mouthfeel. The finish consolidates to pecan and orange zest. ",https://www.coffeereview.com/review/gourmet-x-geisha/,,"New Taipei City, Taiwan","Acatenango, Chimaltenango Department, Guatemala",Medium-Light,8,8,,8						,8,8,62/78,"Sweetly nut-toned. Pecan butter, baking chocolate, orange zest, sassafras, nutmeg in aroma and cup. Sweet-toned structure with mild acidity; lightly satiny mouthfeel. The finish consolidates to pecan and orange zest. ","Produced by Agrocomercial Santa Felisa, S.A., entirely of the Geisha variety of Arabica, and processed by the honey method, in which some of the fruit flesh is left on the beans while they dry. Riika Cafe is a specialty coffee roaster based in New Taipei City, Taiwan. Email [email protected] for more information.  

 ","A friendly, nut-driven Guatemala cup with undertones of bittersweet citrus zest.",https://www.coffeereview.com/review/gourmet-x-geisha/,NT $1200/200 grams
90,Riika Cafe,Gourmet x Geisha,Jun 2023,"Sweetly nut-toned. Pecan butter, baking chocolate, orange zest, sassafras, nutmeg in aroma and cup. Sweet-toned structure with mild acidity; lightly satiny mouthfeel. The finish consolidates to pecan and orange zest. ",https://www.coffeereview.com/review/gourmet-x-geisha/,,"New Taipei City, Taiwan","Acatenango, Chimaltenango Department, Guatemala",Medium-Light,8,8,,8						,8,8,62/78,"Sweetly nut-toned. Pecan butter, baking chocolate, orange zest, sassafras, nutmeg in aroma and cup. Sweet-toned structure with mild acidity; lightly satiny mouthfeel. The finish consolidates to pecan and orange zest. ","Produced by Agrocomercial Santa Felisa, S.A., entirely of the Geisha variety of Arabica, and processed by the honey method, in which some of the fruit flesh is left on the beans while they dry. Riika Cafe is a specialty coffee roaster based in New Taipei City, Taiwan. Email [email protected] for more information.  

 ","A friendly, nut-driven Guatemala cup with undertones of bittersweet citrus zest.",https://www.coffeereview.com/review/gourmet-x-geisha/,NT $1200/200 grams
