Rating,Roaster,Coffee_Name,Review_Date,Review_Description,Complete_Review_URL,Roaster_Website_URL
92,HWC Coffee,Classic Nine Espresso,Jul 2023,"Evaluated as espresso. Crisply chocolaty, sweetly nut-toned. Baking chocolate, cashew butter, date, gently scorched cedar, a hint of vanilla in aroma and small cup. Velvety mouthfeel; nutty finish with undertones of lightly scorched cedar. Smoky aromatic wood notes play well with chocolate in three parts milk.",https://www.coffeereview.com/review/classic-nine-espresso-2/,https://www.hwcroasters.com
94,modcup coffee,Colombia Fruit Maceration Series Lulo Bear,Jul 2023,"Confidently fruit-forward. Pineapple yogurt, Concord grape, freesia, marjoram, chocolate syrup in aroma and cup. Crisp, apple-like acidity; full, very syrupy mouthfeel. In the finish, lactic, yogurty tang supported by fruit notes.",https://www.coffeereview.com/review/colombia-fruit-maceration-series-lulo-bear/,https://www.modcup.com/
94,Buon Caffe,Colombia Huila Charlotte Geisha Washed,Jul 2023,"Delicately floral, richly aromatic. Wisteria, apricot, honey, amber, black tea in aroma and cup. Gently bright acidity; plush, syrupy mouthfeel. Finish centers around notes of amber and honey.",https://www.coffeereview.com/review/colombia-huila-charlotte-geisha-washed/,https://www.buoncaffe.com.tw/
94,modcup coffee,Colombia Wilton Benitez Double Anaerobic Thermal Shock Yellow Gesha,Jul 2023,"Richly aromatic, tropical. Passionfruit, ginger, star jasmine, fresh-cut oak, cherry liqueur in aroma and cup. Fruity acidity; viscous, creamy mouthfeel. The spice-toned finish centers around on notes of ginger and cherry liqueur.",https://www.coffeereview.com/review/colombia-wilton-benitez-double-anaerobic-thermal-shock-yellow-gesha/,https://www.modcup.com/
94,VERYTIME,More Floral,Jul 2023,"Richly aromatic, deeply savory. Lilac, dark chocolate, goji berry, pomelo, shiitake mushroom in aroma and cup. Sweet-tart-savory structure with bright acidity; syrupy-smooth mouthfeel. The flavor-laden finish leads with goji berry in the short, rounding to deep chocolate and shiitake notes in the long.",https://www.coffeereview.com/review/more-floral/,https://www.verytime.com.tw/
93,VERYTIME,Ethiopia Lucy Geisha,Jul 2023,"Richly sweet, gently tart. Wisteria, pomegranate, fresh-cut fir, brown sugar, grapefruit zest in aroma and cup. Brisk acidity; very full, satiny mouthfeel. The finish consolidates to notes of fir, brown sugar and grapefruit zest.",https://www.coffeereview.com/review/ethiopia-lucy-geisha/,https://www.verytime.com.tw/
93,Temple Coffee,Colombia Nariño Single-Origin Espresso,Jul 2023,"Evaluated as espresso. Richly chocolaty, deep-toned. Dark chocolate, graham cracker, almond butter, cedar, tangerine zest in aroma and small cup. Very smooth, viscous mouthfeel; crisply chocolaty, nut-toned finish. In cappuccino-scaled milk, dark chocolate is further amplified to an almost dessert-like intensity.",https://www.coffeereview.com/review/colombia-narino-single-origin-espresso/,https://www.templecoffee.com
93,Torque Coffee,Costa Rica Finca Sabana Redonda SL28,Jul 2023,"Fruit-toned, richly sweet-tart. Pomegranate, lemon balm, hazelnut, cocoa nib, sandalwood in aroma and cup. Crisp, juicy acidity, plush, syrupy mouthfeel. Long, resonant finish leads with notes of pomegranate and cocoa nib. ",https://www.coffeereview.com/review/costa-rica-finca-sabana-redonda-sl28/,
93,Buon Caffe,Panama Hacienda La Esmeralda Diamond Mountain Catuai Washed,Jul 2023,"Crisply sweet-tart, citrusy. Lime zest, cocoa nib, jasmine, plum, cedar in aroma and cup. Balanced, vibrant acidity; satiny-smooth mouthfeel. Cocoa-toned citrus notes lead in the long finish.",https://www.coffeereview.com/review/panama-hacienda-la-esmeralda-diamond-mountain-catuai-washed/,https://www.buoncaffe.com.tw/
93,Ba Yang,Guatemala El Injerto,Jul 2023,"Brightly sweet, vibrant. Nectarine, hazelnut, grapefruit zest, fresh-cut oak, agave syrup in aroma and cup. Juicy acidity; crisp, satiny mouthfeel. Finish consolidates to notes of hazelnut and grapefruit.",https://www.coffeereview.com/review/guatemala-el-injerto-4/,
93,JBC Coffee Roasters,Sunburst Cold Brew,Jul 2023,"Brewed in a Toddy Small-Batch Artisan Brewer and evaluated chilled. Balanced, sweetly bright. Honeysuckle, tamarind, mulberry, cedar, orange zest in aroma and cup. Lightly plump, satiny mouthfeel; crisply sweet finish. With milk, complex and resonant, with honeysuckle and mulberry highlights.",https://www.coffeereview.com/review/sunburst-cold-brew/,https://www.jbccoffeeroasters.com/product-category/coffee/
95,RamsHead Coffee Roasters,Yemen Al Kawlah Special Reserve Natural,Jul 2023,"Richly fruit-toned, chocolaty. Dark chocolate, red currant, tangerine zest, oak, honey in aroma and cup. Winy acidity; plush, creamy mouthfeel. Chocolaty, citrus-driven finish, invitingly bittersweet.",https://www.coffeereview.com/review/yemen-al-kawlah-special-reserve-natural/,https://bit.ly/2P8dTQf
95,Paradise Roasters,Kona K7,Jul 2023,"Richly nut-toned, very sweet. Toffee, hazelnut, magnolia, green grape, marjoram in aroma and cup. Bright, juicy-sweet acidity; lively, viscous mouthfeel. Long, resonant finish that harmoniously carries forward all the notes from the cup.",https://www.coffeereview.com/review/kona-k7-2/,https://paradiseroasters.com/
94,Magnolia Coffee,Ecuador La Josefina Estate,Jul 2023,"Richly aromatic, floral, spice-toned. Orange blossom, dark chocolate, agave, cedar, cardamom in aroma and cup. Sweetly savory structure with high-toned acidity; viscous, full, syrupy-smooth mouthfeel. The finish consolidates to orange blossom and cardamom.",https://www.coffeereview.com/review/ecuador-la-josefina-estate/,https://magnoliacoffeeco.com/
94,Jaunt Coffee Roasters,Ethiopia Kafa Natural,Jul 2023,"Deeply sweet, fruit-forward. Bing cherry, dark chocolate, marshmallow, cashew, lime zest in aroma and cup. Sweet structure with bright, juicy acidity; full, creamy-smooth mouthfeel. The cleanly fruit-toned finish shows undertones of cashew and dark chocolate. ",https://www.coffeereview.com/review/ethiopia-kafa-natural/,https://jauntcoffee.com/
94,RamsHead Coffee Roasters,El Salvador Bourbon Semi-Washed,Jul 2023,"Complex, sweetly spice-toned. Dark caramel, tea rose, clove, pear, myrrh in aroma and cup. Brightly sweet with malic acidity; plush, syrupy mouthfeel. The crisply sweet finish consolidates to notes of clove and pear.",https://www.coffeereview.com/review/el-salvador-bourbon-semi-washed/,https://bit.ly/2P8dTQf
93,Temple Coffee,Peru Lucmabamba,Jul 2023,"Chocolaty-sweet. Dark chocolate, magnolia, almond butter, mandarin zest, date in aroma and cup. Gentle, round acidity; plush, syrupy mouthfeel. Chocolaty, nut-toned finish.",https://www.coffeereview.com/review/peru-lucmabamba/,https://www.templecoffee.com
93,Magnolia Coffee,Sumatra Gayo Lues Natural,Jul 2023,"Fruit-forward, sweetly tart. Dried raspberry, persimmon, baking chocolate, nutmeg, agave syrup in aroma and cup. Sparkling acidity; crisp, satiny mouthfeel. Berry-toned finish with hints of baking chocolate.",https://www.coffeereview.com/review/sumatra-gayo-lues-natural/,https://magnoliacoffeeco.com/
93,Temple Coffee,Burundi Turihamwe,Jul 2023,"Deep-toned, richly sweet-tart. Lychee, Meyer lemon zest, agave syrup, cocoa nib, narcissus in aroma and cup. Sweet-toned structure with brisk acidity; syrupy-smooth mouthfeel. The floral-toned finish centers around notes of narcissus and Meyer lemon zest. ",https://www.coffeereview.com/review/burundi-turihamwe/,https://www.templecoffee.com
93,Jaunt Coffee Roasters,Kenya Nyeri Rukira,Jul 2023,"Richly sweet, berry-toned. Blackberry, salted caramel, pink grapefruit zest, lemon balm, oak in aroma and cup. Balanced, bright acidity; crisp, satiny mouthfeel. Finish consolidates to caramel and citrus notes.",https://www.coffeereview.com/review/kenya-nyeri-rukira/,https://jauntcoffee.com/
94,Ironclad Coffee Roasters,Ethiopia Worka Sakaro Anaerobic Natural,Jun 2023,"Complexly fruit-layered, floral. Star jasmine, wild raspberry, lychee, cocoa nib, sandalwood in aroma and cup. Juicy-bright acidity; plush, syrupy mouthfeel. The resonant finish centers around notes of cocoa-toned raspberry and sandalwood.",https://www.coffeereview.com/review/ethiopia-worka-sakaro-anaerobic-natural-3/,
94,JBC Coffee Roasters,Bale Mountain Natural Ethiopia,Jun 2023,"Fruit-driven, deeply sweet. Dried raspberry, dark chocolate, wisteria, wild honey, a hint of wine barrel in aroma and cup. Sweetly tart, high-toned acidity; full, syrupy mouthfeel. The finish centers around notes of raspberry and wisteria with a continuing hint of wine barrel.",https://www.coffeereview.com/review/bale-mountain-natural-ethiopia/,https://www.jbccoffeeroasters.com/product-category/coffee/
94,Lee Dong Coffee,Ethiopia Sidama Arbegona 74158 Washed,Jun 2023,"Delicately sweet, spice-toned. Bergamot, apple butter, pistachio, cocoa nib, lilac in aroma and cup. Sweetly tart with lively acidity; silky mouthfeel. The cocoa-toned finish is supported by notes of bergamot and lilac.",https://www.coffeereview.com/review/ethiopia-sidama-arbegona-74158-washed/,https://www.facebook.com/LiDongcoffee/
93,JBC Coffee Roasters,Cumba #3 Burundi,Jun 2023,"Complex, sweetly savory. Yellow plum, saltwater taffy, lemon thyme, agave syrup, freesia in aroma and cup. Bright, juicy acidity; crisp, satiny mouthfeel. Sweet fruit in the finish with herb undertones.",https://www.coffeereview.com/review/cumba-3-burundi/,https://www.jbccoffeeroasters.com/product-category/coffee/
92,JBC Coffee Roasters,Leles Garut Java,Jun 2023,"Crisply chocolaty, richly sweet. Baking chocolate, Graham cracker, pink peppercorn, green apple, caramel in aroma and cup. Sweetly tart acidity; velvety mouthfeel. Chocolate and spice-toned finish.",https://www.coffeereview.com/review/leles-garut-java/,https://www.jbccoffeeroasters.com/product-category/coffee/
92,Wishingvine,Queen Blend,Jun 2023,"Chocolaty, richly sweet. Dark chocolate, hazelnut, gardenia, date, cedar in aroma and cup. Very gentle acidity; creamy-smooth mouthfeel. Chocolate-toned, nutty finish.",https://www.coffeereview.com/review/queen-blend/,
90,Regent Coffee,Mexico Chiapas Kulatik,Jun 2023,"Roasty-sweet, crisply chocolaty. Baking chocolate, roasted almond, gently scorched oak, shortbread cookie, narcissus in aroma and cup. Gentle, round acidity; full, creamy mouthfeel. Finish consolidates to notes of baking chocolate, scorched oak, and almond.",https://www.coffeereview.com/review/mexico-chiapas-kulatik/,https://bit.ly/3vqsQg7
96,JBC Coffee Roasters,La Papaya Ecuador Geisha Natural,Jun 2023,"High-toned, lush, complexly fruity. Lychee, starfruit, wisteria, lemon thyme, cocoa nib in aroma and cup. Juicy-sweet with elegant, balanced acidity; lyrically silky mouthfeel. Notes of lychee, wisteria and cocoa nib carry far into a long, lingering finish. ",https://www.coffeereview.com/review/la-papaya-ecuador-geisha-natural/,https://www.jbccoffeeroasters.com/product-category/coffee/
93,Paradise Roasters,Espresso Classico,Jun 2023,"Evaluated as espresso. Sweetly tart, richly bright. Pomegranate, dark chocolate, narcissus, tangerine zest, brown sugar in aroma and cup. Crisp, satiny mouthfeel, chocolaty, fruit-tart finish. In cappuccino-scaled milk, pomegranate and dark chocolate notes are juxtaposed with narcissus.",https://www.coffeereview.com/review/espresso-classico-9/,https://paradiseroasters.com/
95,Bargain Cafe,Colombia Tolima Finca El Vergel Rebel Geisha,Jun 2023,"Complex, multi-layered. Green oolong, rosehips, sandalwood, gingko, Meyer lemon zest in aroma and and cup. Exceptionally sweet with elegant acidity; plush, syrupy mouthfeel. Richly resonant, sweetly tart finish. ",https://www.coffeereview.com/review/colombia-tolima-finca-el-vergel-rebel-geisha/,https://www.bargain-cafe.com/
95,Ingenuity Coffee Roastery,Colombia Buenos Aires Honey Process-Yellow Velvet Peach,Jun 2023,"Fruit-toned, tropical. Strawberry-guava, freesia, ginseng, elm, cocoa nib in aroma and cup. Vibrantly sweet, juicy acidity; full, syrupy mouthfeel. Long, complex finish that leads with ginseng notes, followed by cocoa nib.",https://www.coffeereview.com/review/colombia-buenos-aires-honey-process-yellow-velvet-peach/,
94,Bargain Cafe,Encounter of Summer,Jun 2023,"Tropical-fruity, richly aromatic. Guava, passionflower, tangerine zest, macadamia nut, marjoram in aroma and cup. Complexly layered with punchy acidity; very full, syrupy mouthfeel. Sweet herb notes highlight a long, savory finish.",https://www.coffeereview.com/review/encounter-of-summer/,https://www.bargain-cafe.com/
93,Ingenuity Coffee Roastery,Ethiopia Sidama Arbegona Duwancho Cooperative G1,Jun 2023,"Sweetly savory, rich-toned. Pipe tobacco, golden raisin, lilac, almond, baking chocolate in aroma and cup. Crisply sweet structure with winy acidity; very full, creamy mouthfeel. The finish centers on notes of golden raisin and pipe tobacco.",https://www.coffeereview.com/review/ethiopia-sidama-arbegona-duwancho-cooperative-g1/,
92,Bathe in the Moonlight Cafe ,Matsuyoi Espresso,Jun 2023,"Evaluated as espresso. Deep-toned, sweet-savory. Tamarind, dark chocolate, lemon verbena, cedar, narcissus in aroma and small cup. Crisply satiny mouthfeel; tart-leaning, chocolaty finish. In three parts milk, nicely balanced between sweet and tart.",https://www.coffeereview.com/review/matsuyoi-espresso/,
90,Riika Cafe,Gourmet x Geisha,Jun 2023,"Sweetly nut-toned. Pecan butter, baking chocolate, orange zest, sassafras, nutmeg in aroma and cup. Sweet-toned structure with mild acidity; lightly satiny mouthfeel. The finish consolidates to pecan and orange zest. ",https://www.coffeereview.com/review/gourmet-x-geisha/,
93,Jebena Coffees,Ethiopia Kayon Mountain,Jun 2023,"Crisp, richly sweet. Cocoa nib, dried nectarine, narcissus, hazelnut, brown sugar in aroma and cup. Brightly sweet structure with juicy acidity; crisp, satiny mouthfeel. The finish centers around notes of cocoa-toned nectarine.",https://www.coffeereview.com/review/ethiopia-kayon-mountain-9/,
92,Wonderstate Coffee,Organic Driftless,Jun 2023,"Deep-toned, richly sweet. Oreo cookie, finger lime, lychee, agave syrup, cedar in aroma and cup. Lively, brisk acidity; lightly satiny mouthfeel. A hint of cumin surfaces in the cookie-sweet finish.",https://www.coffeereview.com/review/organic-driftless/,
91,Coffee By Design,Espresso Bella Crema,Jun 2023,"Evaluated as espresso. Sweetly nut-toned, crisply chocolaty. Almond brittle, baking chocolate, dried plum, orange zest, oak in aroma and small cup. Lightly satiny mouthfeel; nutty, cocoa-toned finish with a backgrounded oak suggestion. In cappuccino-scaled milk, sweet almond and crisp chocolate notes vie for center stage.",https://www.coffeereview.com/review/espresso-bella-crema/,
95,MK Coffee Roasters,Kenya,Jun 2023,"Deep-toned, richly sweet. Passionfruit, scorched sandalwood, violet, tangerine, cocoa powder in aroma and cup. Gentle but juicy acidity; plush, syrupy mouthfeel. Honey-like, floral finish with legs.",https://www.coffeereview.com/review/kenya-10/,
94,Hula Daddy Kona Coffee,SL34 Dark Roast,Jun 2023,"Vibrant, deep, elegant. Grape jelly, roasted coconut, violet, scorched clove, cedar in aroma and cup. Sweet-toned with tangy acidity; full, satiny mouthfeel. Complex smoky-sweet finish with grape and scorched clove notes.",https://www.coffeereview.com/review/sl34-dark-roast/,http://bit.ly/2oBDGmP
94,GK Coffee,Ethiopia Bench Maji Geisha Lucy Station Dark Roast,Jun 2023,"Roasty-sweet, floral-toned. Honeysuckle, date, scorched birch, dark chocolate, Meyer lemon zest in aroma and cup. Crisp, juicy acidity; satiny-smooth mouthfeel. Chocolaty finish with undertones of lemon and honeysuckle.",https://www.coffeereview.com/review/ethiopia-bench-maji-geisha-lucy-station-dark-roast/,https://www.gkcoffee.com.tw
94,Simon Hsieh Aroma Roast Coffees,Kenya AB Athena Plus,Jun 2023,"Chocolaty and sweetly herbaceous. Dark chocolate, dried peach, sage, narcissus, scorched cedar in aroma and cup. Complex sweet-savory structure with rich, balanced acidity; very full, syrupy mouthfeel. Finish consolidates to smoky chocolate and sage notes. ",https://www.coffeereview.com/review/kenya-ab-athena-plus/,https://www.facebook.com/4ArtsZeroDefectCoffees
94,Fumi Coffee Company,Kenya Muranga,Jun 2023,"Berry-toned, richly floral, chocolaty. Mulberry, dark chocolate, lily, scorched oak, a hint of brandy in aroma and cup. Bittersweet with round, juicy acidity; lightly syrupy, supple mouthfeel. Long, flavor-saturated finish, crisp and sweet. ",https://www.coffeereview.com/review/kenya-muranga/,
