,Rating,Roaster,Coffee_Name,Review_Date,Review_Description,Complete_Review_URL,Roaster_Website_URL,Roaster_Location,Origin,Roast_Level,Aroma,Acidity,Body,Flavor,Aftertaste,Blind_Assessment,Notes,Bottom_Line,Price,url,Agtron_External,Agtron_Ground,Currency,Quantity,Unit,Price_USD
23,90,Pegasus Coffee,Mocha Java Blend,2023-07-01,"Crisply fruit-forward, gently spice-toned. Raspberry, nutmeg, walnut, amber, baking chocolate in aroma and cup. Sweet structure with gently round acidity; full, velvety mouthfeel. Finish consolidates to notes of baking chocolate and nutmeg.",https://www.coffeereview.com/review/mocha-java-blend-9/,,"Bainbridge Island, Washington",Ethiopia; Sumatra,Medium-Light,8,8,8,8,8,"Crisply fruit-forward, gently spice-toned. Raspberry, nutmeg, walnut, amber, baking chocolate in aroma and cup. Sweet structure with gently round acidity; full, velvety mouthfeel. Finish consolidates to notes of baking chocolate and nutmeg.","This version of the ancient Mocha-Java blend persuasively combines a traditionally processed, wet-hulled Sumatra Ketiara in place of the original Java and replaces the Yemen Mocha with Ethiopia Guji Uraga natural (40:60 post-roast blend). Pegasus Coffee is a Bainbridge Island, Washington roastery with a cafe on the island and another in nearby downtown Seattle. Visit www.pegasuscoffee.com for more information.","An engaging variation on the classic theme of Mocha Java — crisp, fruity, chocolaty, and complicated by warming spice notes.",15.95,https://www.coffeereview.com/review/mocha-java-blend-9/,52,70,USD,340.19399999999996,grams,15.95
24,91,Kafe Coffee Roastery,Colombia Huila El Vergel Yellow Fruit Anaerobic,2023-07-01,"Crisply sweet-savory, gently lactic. Pineapple yogurt, lemon balm, baking chocolate, sandalwood, marjoram in aroma and cup. Sweet-savory structure with tangy acidity; soft, satiny mouthfeel. Fruit- and cocoa-toned finish.",https://www.coffeereview.com/review/colombia-huila-el-vergel-yellow-fruit-anaerobic/,https://shopee.tw/zengkaochen,"Zhubei, Taiwan","Huila Department, Colombia",Medium,9,8,8,9,7,"Crisply sweet-savory, gently lactic. Pineapple yogurt, lemon balm, baking chocolate, sandalwood, marjoram in aroma and cup. Sweet-savory structure with tangy acidity; soft, satiny mouthfeel. Fruit- and cocoa-toned finish.","Produced by Marta Bayter and her sons, Shady and Elias, of Vergel Estate, from trees of the Yellow Caturra and Colombia varieties of Arabica, and processed by the anaerobic natural method, in which the coffee is fermented in the whole fruit with limited access to oxygen before drying. Kafe Coffee Roastery is a specialty roaster based in Zhubei, Taiwan. Visit shopee.tw/zengkaochen for more information.","A lactic-fruity, crisply chocolaty anaerobic natural with balance and finesse.",520.0,https://www.coffeereview.com/review/colombia-huila-el-vergel-yellow-fruit-anaerobic/,56,63,TWD,227.0,grams,15.6
25,91,Gee Coffee Roasters,Biodynamic Washed Geisha,2023-07-01,"Crisply sweet, gently floral. Apricot, magnolia, baking chocolate, lemon zest, fresh-cut fir in aroma and cup. Brisk acidity; lightly silky mouthfeel. The wood-framed finish is supported by notes of lemon zest and magnolia.",https://www.coffeereview.com/review/biodynamic-washed-geisha/,,"Guangzhou, China","Baoshan, Yunnan Province, China",Medium-Light,9,8,8,9,7,"Crisply sweet, gently floral. Apricot, magnolia, baking chocolate, lemon zest, fresh-cut fir in aroma and cup. Brisk acidity; lightly silky mouthfeel. The wood-framed finish is supported by notes of lemon zest and magnolia.","Produced at Zuoyuan Farm in Yunnan, China, entirely of the Geisha variety of Arabica, and processed by the traditional washed method (fruit skin and pulp removed before drying). Gee Coffee Roasters is a specialty roaster with 12 cafes in Guangzhou and Shenzhen, China. Visit the brand’s wechat official account, Gee Coffee Roasters, for more information.","A friendly, accessible washed Geisha grown in China’s Yunnan Province — crisply chocolaty and floral with aromatic wood undertones.",399.0,https://www.coffeereview.com/review/biodynamic-washed-geisha/,57,74,CNY,100.0,grams,11.969999999999999
26,96,Paradise Roasters,Colombia Finca El Paraíso Geisha Sake,2023-07-01,"Exuberantly aromatic, rich, very complex. Bergamot, Concord grape, ginger blossom, pistachio, lychee in aroma and cup. Juicy-bright, exceptionally high-toned acidity; lush, silky mouthfeel. Rich, pungent, crisply sweet finish.",https://www.coffeereview.com/review/colombia-finca-el-paraiso-geisha-sake/,https://paradiseroasters.com/,"Hilo, Hawaii","Cauca, Colombia",Light,9,9,9,10,9,"Exuberantly aromatic, rich, very complex. Bergamot, Concord grape, ginger blossom, pistachio, lychee in aroma and cup. Juicy-bright, exceptionally high-toned acidity; lush, silky mouthfeel. Rich, pungent, crisply sweet finish.","Produced by Diego Bermudez, from trees of the original Panama T.2722 cultivar of the Geisha variety of Arabica, and processed by the double-anaerobic washed method, in which the coffee fruit, after having been first sanitized with ozone, undergoes two stages of fermentation. First, the whole cherries are submerged under water for 48 hours, then the beans are pulped and fermented with a strain of Lactobacillus for 24 hours. After fermentation, the beans are given a “thermal shock” using hot and cold rinses to help the beans absorb the fermentation metabolites and halt any further fermentation. Afterward, the washed parchment coffee is rapidly dried with an in-house designed Eco-Enigma dehumidifying dryer to avoid over oxidation or continued fermentation. Paradise prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit paradiseroasters.com or call 763-433-0626 for more information.","A decadent, expressive, voluptuous double-anaerobic Colombia Geisha with a wide range of aromas and flavors, from spice-toned bergamot to super-sweet lychee.",60.0,https://www.coffeereview.com/review/colombia-finca-el-paraiso-geisha-sake/,65,82,USD,113.398,grams,60.0
27,94,Roadmap CoffeeWorks,Tanzania Nyasi Furaha,2023-07-01,"Brightly sweet-tart, vibrant. Berry melange, cocoa nib, star jasmine, agave syrup, cedar in aroma and cup. Juicy, high-toned acidity; crisp, very syrupy mouthfeel. The sweet-toned finish centers around notes of raspberry and cocoa nib with undertones of star jasmine.",https://www.coffeereview.com/review/tanzania-nyasi-furaha/,https://roadmapcoffeeworks.com/,"Lexington, Virginia","Mbeya, Ruvuma Region, Tanzania",Medium-Light,9,9,9,9,8,"Brightly sweet-tart, vibrant. Berry melange, cocoa nib, star jasmine, agave syrup, cedar in aroma and cup. Juicy, high-toned acidity; crisp, very syrupy mouthfeel. The sweet-toned finish centers around notes of raspberry and cocoa nib with undertones of star jasmine.","Produced by smallholding farmers, from traditional local varieties of Arabica, and processed by the traditional washed method (fruit skin and pulp removed before drying). Founded in 1990, Roadmap CoffeeWorks, formerly Lexington Coffee Roasters, is an award-winning artisan roasting company based in Lexington, Virginia. Roadmap CoffeeWorks focuses on producing fresh, distinctive and sustainable coffees. Visit www.roadmapcoffeeworks.com or call 800-322-6505 for more information.","A richly sweet-tart, energetic Tanzania with spicy floral and crisp cocoa nib notes — lively and enticing.",19.0,https://www.coffeereview.com/review/tanzania-nyasi-furaha/,62,74,USD,340.19399999999996,grams,19.0
28,95,Kakalove Cafe,Kenya Gachatha AA Top,2023-07-01,"Sweetly tart, richly savory. Magnolia, pink grapefruit zest, ripe blackberry, dark chocolate, toffee in aroma and cup. Brightly sweet, complex structure with high-toned acidity; plush, very syrupy mouthfeel. Magnolia and blackberry notes lead in the long, resonant finish.",https://www.coffeereview.com/review/kenya-gachatha-aa-top/,http://www.kakalovecafe.com.tw/,"Chia-Yi, Taiwan","Nyeri growing region, south-central Kenya",Medium-Light,9,9,9,9,9,"Sweetly tart, richly savory. Magnolia, pink grapefruit zest, ripe blackberry, dark chocolate, toffee in aroma and cup. Brightly sweet, complex structure with high-toned acidity; plush, very syrupy mouthfeel. Magnolia and blackberry notes lead in the long, resonant finish.","Produced by smallholding members of the Gachatha Farmers’ Cooperative Society from trees of the SL28, SL34 and Ruiru 11 varieties of Arabica, and processed by the traditional washed method (fruit skin and pulp removed before drying). Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","A particularly enticing rendition of the classic Kenya cup with deep, dark berry fruit and distinct undertones of dark chocolate and toffee.",330.0,https://www.coffeereview.com/review/kenya-gachatha-aa-top/,58,74,TWD,226.796,grams,9.9
29,93,Conscious Cup Coffee Roasters,Costa Rica Finca Mirella,2023-07-01,"Gently fruit-forward, balanced. Black cherry, tea rose, walnut, baking chocolate, cedar in aroma and cup. Bold, brisk acidity; very full, syrupy mouthfeel. Finish consolidates to notes of black cherry and cedar.",https://www.coffeereview.com/review/costa-rica-finca-mirella/,https://www.consciouscup.com/,"Crystal Lake, Illinois","Sabanilla de Alajuela, Central Valley, Costa Rica",Light,9,8,9,9,8,"Gently fruit-forward, balanced. Black cherry, tea rose, walnut, baking chocolate, cedar in aroma and cup. Bold, brisk acidity; very full, syrupy mouthfeel. Finish consolidates to notes of black cherry and cedar.","Produced by Francisca and Oscar Chacon of Finca Las Lajas, from trees of the Caturra and Catuai varieties of Arabica, and processed by the natural method (dried in the whole fruit). Conscious Cup Coffee Roasters is an independent and family-owned and -operated cafe and coffee roaster specializing in socially and environmentally sustainable coffees. Visit www.consciouscup.com or call 815-356-0115 for more information.","A high-toned, fruity and floral-toned natural-processed Costa Rica.",27.0,https://www.coffeereview.com/review/costa-rica-finca-mirella/,64,78,USD,340.19399999999996,grams,27.0
30,94,Buon Caffe,Kenya Nyeri Gatuya Factory AA Top,2023-07-01,"Richly sweet-savory, juicy-bright. Dark chocolate, hop flowers, apricot, tangerine zest, cedar in aroma and cup. High-toned, lively acidity; crisp, syrupy mouthfeel. The resonant finish sustains its flavor-saturated structure far into the long.",https://www.coffeereview.com/review/kenya-nyeri-gatuya-factory-aa-top/,https://www.buoncaffe.com.tw/,"Taipei, Taiwan","Nyeri growing region, south-central Kenya",Medium-Light,9,9,9,9,8,"Richly sweet-savory, juicy-bright. Dark chocolate, hop flowers, apricot, tangerine zest, cedar in aroma and cup. High-toned, lively acidity; crisp, syrupy mouthfeel. The resonant finish sustains its flavor-saturated structure far into the long.","Produced at the Gatuya factory, from trees of the SL28 and SL34 varieties of Arabica, and processed by the traditional washed method (fruit skin and pulp removed before drying). Buon Caffe is a specialty coffee roaster and cafe in Taipei, Taiwan. Visit www.buoncaffe.com.tw for more information.","A juicy, deep-toned Kenya cup with especially vibrant acidity and complex aromatics.",325.0,https://www.coffeereview.com/review/kenya-nyeri-gatuya-factory-aa-top/,57,76,TWD,226.796,grams,9.75
31,94,Buon Caffe,Costa Rica Tarrazu Double Anaerobic Washed,2023-07-01,"Richly sweet-tart, complex. Pineapple kefir, lilac, dark chocolate, amber, honey in aroma and cup. Bright, juicy acidity; satiny, viscous mouthfeel. A long finish centers around pineapple, amber and honey notes.",https://www.coffeereview.com/review/costa-rica-tarrazu-double-anaerobic-washed/,https://www.buoncaffe.com.tw/,"Taipei, Taiwan","Tarrazu growing region, Costa Rica",Medium-Light,9,9,9,9,8,"Richly sweet-tart, complex. Pineapple kefir, lilac, dark chocolate, amber, honey in aroma and cup. Bright, juicy acidity; satiny, viscous mouthfeel. A long finish centers around pineapple, amber and honey notes.","Produced at Finca La Loma, entirely of the Caturra variety of Arabica, and processed by the double-anaerobic washed method, in which the fermentation step occurs in a hermetically sealed vessel before the beans are washed and dried. Buon Caffe is a specialty coffee roaster and cafe in Taipei, Taiwan. Visit www.buoncaffe.com.tw for more information.","A multi-layered, deep-toned anaerobic natural Costa Rica with especially lively acidity.",450.0,https://www.coffeereview.com/review/costa-rica-tarrazu-double-anaerobic-washed/,60,77,TWD,226.796,grams,13.5
32,93,Kakalove Cafe,Ethiopia Natural Bench Maji Lucy Station Gesha,2023-07-01,"Richly aromatic, fruit-forward. Mulberry, almond nougat, lemon verbena, cocoa nib, cedar in aroma and cup. Sweetly tart structure with juicy acidity; lightly satiny mouthfeel. Crisp, fruity, cocoa-toned finish.",https://www.coffeereview.com/review/ethiopia-natural-bench-maji-lucy-station-gesha/,http://www.kakalovecafe.com.tw/,"Chia-Yi, Taiwan","Bench Maji Zone, Southern Ethiopia",Medium-Light,9,9,8,9,8,"Richly aromatic, fruit-forward. Mulberry, almond nougat, lemon verbena, cocoa nib, cedar in aroma and cup. Sweetly tart structure with juicy acidity; lightly satiny mouthfeel. Crisp, fruity, cocoa-toned finish.","Produced from trees of the rare Ethiopia-derived botanical variety Gesha (also Geisha) by Adam and Rachel Overton. With its generally elongated beans and distinctive floral and crisp, often chocolaty cup, the Gesha variety continues to distinguish itself as one of the world’s most unique coffees. Although the Gesha variety originated in Ethiopia, it was “discovered” by the coffee world in 2004 growing in Boquete, Panama. This particular version, however, is the outcome of efforts to commercialize Gesha in the region from which it originally came. It is processed by the natural method (dried in the whole fruit). Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","A confident, fruit-driven, cocoa-toned natural Ethiopia Gesha cup with especially bright acidity.",310.0,https://www.coffeereview.com/review/ethiopia-natural-bench-maji-lucy-station-gesha/,58,75,TWD,226.796,grams,9.299999999999999
